cuda:0
bitflip_projchi
privacy level = 0.5
tensor([0.2100, 0.2900, 0.2100, 0.2900])
tensor([0.2900, 0.2100, 0.2900, 0.2100])


#########################################
sample size = 2000
tensor(10.1048, device='cuda:0')
pval: 0.005000000353902578 -- 196th test, time elapsed 5.033390760421753 -- emperical power so far: 0.8214285714285714
tensor(19.9695, device='cuda:0')
pval: 0.0010000000474974513 -- 197th test, time elapsed 5.013891935348511 -- emperical power so far: 0.8223350253807107
tensor(16.7076, device='cuda:0')
pval: 0.0010000000474974513 -- 198th test, time elapsed 5.008988618850708 -- emperical power so far: 0.8232323232323232
tensor(12.6227, device='cuda:0')
pval: 0.0020000000949949026 -- 199th test, time elapsed 5.030318737030029 -- emperical power so far: 0.8241206030150754
tensor(16.9883, device='cuda:0')
pval: 0.0010000000474974513 -- 200th test, time elapsed 5.042111873626709 -- emperical power so far: 0.825
1017.8281400203705


#########################################
sample size = 16000
tensor(19.1541, device='cuda:0')
pval: 0.0010000000474974513 -- 1th test, time elapsed 5.326309442520142 -- emperical power so far: 1.0
tensor(17.2637, device='cuda:0')
pval: 0.0010000000474974513 -- 2th test, time elapsed 5.294879913330078 -- emperical power so far: 1.0
tensor(22.1394, device='cuda:0')
pval: 0.0010000000474974513 -- 3th test, time elapsed 5.293746709823608 -- emperical power so far: 1.0
tensor(18.2687, device='cuda:0')
pval: 0.0010000000474974513 -- 4th test, time elapsed 5.283574342727661 -- emperical power so far: 1.0
tensor(16.3139, device='cuda:0')
pval: 0.0010000000474974513 -- 5th test, time elapsed 5.27946662902832 -- emperical power so far: 1.0
tensor(16.4915, device='cuda:0')
pval: 0.0010000000474974513 -- 6th test, time elapsed 5.280763864517212 -- emperical power so far: 1.0
tensor(7.6231, device='cuda:0')
pval: 0.04800000041723251 -- 7th test, time elapsed 5.2943620681762695 -- emperical power so far: 1.0
tensor(13.6446, device='cuda:0')
pval: 0.005000000353902578 -- 8th test, time elapsed 5.429441213607788 -- emperical power so far: 1.0
tensor(14.1473, device='cuda:0')
pval: 0.003000000026077032 -- 9th test, time elapsed 5.356644868850708 -- emperical power so far: 1.0
tensor(13.8395, device='cuda:0')
pval: 0.004000000189989805 -- 10th test, time elapsed 5.376571178436279 -- emperical power so far: 1.0
tensor(7.5637, device='cuda:0')
pval: 0.0560000017285347 -- 11th test, time elapsed 5.496199369430542 -- emperical power so far: 0.9090909090909091
tensor(10.7160, device='cuda:0')
pval: 0.024000000208616257 -- 12th test, time elapsed 5.580788612365723 -- emperical power so far: 0.9166666666666666
tensor(21.0183, device='cuda:0')
pval: 0.0010000000474974513 -- 13th test, time elapsed 5.469202756881714 -- emperical power so far: 0.9230769230769231
tensor(10.0410, device='cuda:0')
pval: 0.018000001087784767 -- 14th test, time elapsed 5.505483150482178 -- emperical power so far: 0.9285714285714286
tensor(15.7267, device='cuda:0')
pval: 0.004000000189989805 -- 15th test, time elapsed 5.481436729431152 -- emperical power so far: 0.9333333333333333
tensor(19.1629, device='cuda:0')
pval: 0.0010000000474974513 -- 16th test, time elapsed 5.461338043212891 -- emperical power so far: 0.9375
tensor(10.6584, device='cuda:0')
pval: 0.017000000923871994 -- 17th test, time elapsed 5.45787787437439 -- emperical power so far: 0.9411764705882353
tensor(7.2112, device='cuda:0')
pval: 0.07600000500679016 -- 18th test, time elapsed 5.49052357673645 -- emperical power so far: 0.8888888888888888
tensor(20.0551, device='cuda:0')
pval: 0.0010000000474974513 -- 19th test, time elapsed 5.509933710098267 -- emperical power so far: 0.8947368421052632
tensor(6.3259, device='cuda:0')
pval: 0.09300000220537186 -- 20th test, time elapsed 5.52254319190979 -- emperical power so far: 0.85
tensor(24.8663, device='cuda:0')
pval: 0.0010000000474974513 -- 21th test, time elapsed 5.551106214523315 -- emperical power so far: 0.8571428571428571
tensor(9.8791, device='cuda:0')
pval: 0.024000000208616257 -- 22th test, time elapsed 5.623063087463379 -- emperical power so far: 0.8636363636363636
tensor(16.3143, device='cuda:0')
pval: 0.003000000026077032 -- 23th test, time elapsed 5.407007694244385 -- emperical power so far: 0.8695652173913043
tensor(7.5527, device='cuda:0')
pval: 0.0560000017285347 -- 24th test, time elapsed 5.536102533340454 -- emperical power so far: 0.8333333333333334
tensor(13.3761, device='cuda:0')
pval: 0.007000000216066837 -- 25th test, time elapsed 5.5110204219818115 -- emperical power so far: 0.84
tensor(29.9705, device='cuda:0')
pval: 0.0010000000474974513 -- 26th test, time elapsed 5.511387586593628 -- emperical power so far: 0.8461538461538461
tensor(6.9255, device='cuda:0')
pval: 0.08000000566244125 -- 27th test, time elapsed 5.415585517883301 -- emperical power so far: 0.8148148148148148
tensor(16.7759, device='cuda:0')
pval: 0.0010000000474974513 -- 28th test, time elapsed 5.408735036849976 -- emperical power so far: 0.8214285714285714
tensor(17.7697, device='cuda:0')
pval: 0.0020000000949949026 -- 29th test, time elapsed 5.398203372955322 -- emperical power so far: 0.8275862068965517
tensor(22.1566, device='cuda:0')
pval: 0.0010000000474974513 -- 30th test, time elapsed 5.389096260070801 -- emperical power so far: 0.8333333333333334
tensor(4.7936, device='cuda:0')
pval: 0.19600000977516174 -- 31th test, time elapsed 5.3656651973724365 -- emperical power so far: 0.8064516129032258
tensor(39.2158, device='cuda:0')
pval: 0.0010000000474974513 -- 32th test, time elapsed 5.383229970932007 -- emperical power so far: 0.8125
tensor(9.4458, device='cuda:0')
pval: 0.01900000125169754 -- 33th test, time elapsed 5.6579062938690186 -- emperical power so far: 0.8181818181818182
tensor(11.2250, device='cuda:0')
pval: 0.007000000216066837 -- 34th test, time elapsed 5.579015016555786 -- emperical power so far: 0.8235294117647058
tensor(2.9034, device='cuda:0')
pval: 0.4310000240802765 -- 35th test, time elapsed 5.474415063858032 -- emperical power so far: 0.8
tensor(15.4006, device='cuda:0')
pval: 0.0020000000949949026 -- 36th test, time elapsed 5.482470273971558 -- emperical power so far: 0.8055555555555556
tensor(15.3377, device='cuda:0')
pval: 0.0020000000949949026 -- 37th test, time elapsed 5.5029542446136475 -- emperical power so far: 0.8108108108108109
tensor(13.3891, device='cuda:0')
pval: 0.003000000026077032 -- 38th test, time elapsed 5.447743654251099 -- emperical power so far: 0.8157894736842105
tensor(16.0441, device='cuda:0')
pval: 0.003000000026077032 -- 39th test, time elapsed 5.557502508163452 -- emperical power so far: 0.8205128205128205
tensor(6.6517, device='cuda:0')
pval: 0.07700000703334808 -- 40th test, time elapsed 5.46506667137146 -- emperical power so far: 0.8
tensor(29.7756, device='cuda:0')
pval: 0.0010000000474974513 -- 41th test, time elapsed 5.446271181106567 -- emperical power so far: 0.8048780487804879
tensor(8.3185, device='cuda:0')
pval: 0.05300000309944153 -- 42th test, time elapsed 5.468865156173706 -- emperical power so far: 0.7857142857142857
tensor(21.4639, device='cuda:0')
pval: 0.0010000000474974513 -- 43th test, time elapsed 5.4532482624053955 -- emperical power so far: 0.7906976744186046
tensor(10.6546, device='cuda:0')
pval: 0.02500000037252903 -- 44th test, time elapsed 5.525326728820801 -- emperical power so far: 0.7954545454545454
tensor(8.1149, device='cuda:0')
pval: 0.04800000041723251 -- 45th test, time elapsed 5.527357578277588 -- emperical power so far: 0.8
tensor(20.1402, device='cuda:0')
pval: 0.0020000000949949026 -- 46th test, time elapsed 5.555233478546143 -- emperical power so far: 0.8043478260869565
tensor(14.8018, device='cuda:0')
pval: 0.0020000000949949026 -- 47th test, time elapsed 5.493563413619995 -- emperical power so far: 0.8085106382978723
tensor(8.2948, device='cuda:0')
pval: 0.04000000283122063 -- 48th test, time elapsed 5.454986810684204 -- emperical power so far: 0.8125
tensor(8.7223, device='cuda:0')
pval: 0.04500000178813934 -- 49th test, time elapsed 5.461598873138428 -- emperical power so far: 0.8163265306122449
tensor(8.5175, device='cuda:0')
pval: 0.03700000047683716 -- 50th test, time elapsed 5.499005317687988 -- emperical power so far: 0.82
tensor(20.0126, device='cuda:0')
pval: 0.0010000000474974513 -- 51th test, time elapsed 5.460036277770996 -- emperical power so far: 0.8235294117647058
tensor(4.0624, device='cuda:0')
pval: 0.2590000033378601 -- 52th test, time elapsed 5.585969924926758 -- emperical power so far: 0.8076923076923077
tensor(25.2308, device='cuda:0')
pval: 0.0010000000474974513 -- 53th test, time elapsed 5.443035840988159 -- emperical power so far: 0.8113207547169812
tensor(32.5324, device='cuda:0')
pval: 0.0010000000474974513 -- 54th test, time elapsed 5.533677101135254 -- emperical power so far: 0.8148148148148148
tensor(17.9923, device='cuda:0')
pval: 0.0010000000474974513 -- 55th test, time elapsed 5.7696897983551025 -- emperical power so far: 0.8181818181818182
tensor(15.7767, device='cuda:0')
pval: 0.0020000000949949026 -- 56th test, time elapsed 5.52513861656189 -- emperical power so far: 0.8214285714285714
tensor(24.6216, device='cuda:0')
pval: 0.0010000000474974513 -- 57th test, time elapsed 5.447617292404175 -- emperical power so far: 0.8245614035087719
tensor(20.7947, device='cuda:0')
pval: 0.0010000000474974513 -- 58th test, time elapsed 5.48679518699646 -- emperical power so far: 0.8275862068965517
tensor(8.0897, device='cuda:0')
pval: 0.04700000211596489 -- 59th test, time elapsed 5.494783639907837 -- emperical power so far: 0.8305084745762712
tensor(21.3943, device='cuda:0')
pval: 0.0010000000474974513 -- 60th test, time elapsed 5.3565428256988525 -- emperical power so far: 0.8333333333333334
tensor(15.4113, device='cuda:0')
pval: 0.003000000026077032 -- 61th test, time elapsed 5.424375534057617 -- emperical power so far: 0.8360655737704918
tensor(10.3714, device='cuda:0')
pval: 0.020000001415610313 -- 62th test, time elapsed 5.41861367225647 -- emperical power so far: 0.8387096774193549
tensor(7.3050, device='cuda:0')
pval: 0.049000002443790436 -- 63th test, time elapsed 5.375324487686157 -- emperical power so far: 0.8412698412698413
tensor(8.7642, device='cuda:0')
pval: 0.026000000536441803 -- 64th test, time elapsed 5.390795946121216 -- emperical power so far: 0.84375
tensor(10.2721, device='cuda:0')
pval: 0.024000000208616257 -- 65th test, time elapsed 5.412625074386597 -- emperical power so far: 0.8461538461538461
tensor(19.5783, device='cuda:0')
pval: 0.0010000000474974513 -- 66th test, time elapsed 5.476524591445923 -- emperical power so far: 0.8484848484848485
tensor(11.7379, device='cuda:0')
pval: 0.015000000596046448 -- 67th test, time elapsed 5.410252094268799 -- emperical power so far: 0.8507462686567164
tensor(23.0888, device='cuda:0')
pval: 0.0010000000474974513 -- 68th test, time elapsed 5.400232315063477 -- emperical power so far: 0.8529411764705882
tensor(12.3722, device='cuda:0')
pval: 0.0020000000949949026 -- 69th test, time elapsed 5.3872621059417725 -- emperical power so far: 0.855072463768116
tensor(14.9038, device='cuda:0')
pval: 0.0020000000949949026 -- 70th test, time elapsed 5.376585960388184 -- emperical power so far: 0.8571428571428571
tensor(13.9166, device='cuda:0')
pval: 0.005000000353902578 -- 71th test, time elapsed 5.629256010055542 -- emperical power so far: 0.8591549295774648
tensor(34.1107, device='cuda:0')
pval: 0.0010000000474974513 -- 72th test, time elapsed 5.4920713901519775 -- emperical power so far: 0.8611111111111112
tensor(4.7886, device='cuda:0')
pval: 0.17500001192092896 -- 73th test, time elapsed 5.401159286499023 -- emperical power so far: 0.8493150684931506
tensor(8.5836, device='cuda:0')
pval: 0.03800000250339508 -- 74th test, time elapsed 5.3750951290130615 -- emperical power so far: 0.8513513513513513
tensor(6.1770, device='cuda:0')
pval: 0.0820000022649765 -- 75th test, time elapsed 5.421515941619873 -- emperical power so far: 0.84
tensor(15.4115, device='cuda:0')
pval: 0.0010000000474974513 -- 76th test, time elapsed 5.4497575759887695 -- emperical power so far: 0.8421052631578947
tensor(12.8731, device='cuda:0')
pval: 0.003000000026077032 -- 77th test, time elapsed 5.36588716506958 -- emperical power so far: 0.8441558441558441
tensor(16.9358, device='cuda:0')
pval: 0.003000000026077032 -- 78th test, time elapsed 5.34808349609375 -- emperical power so far: 0.8461538461538461
tensor(7.1286, device='cuda:0')
pval: 0.06200000271201134 -- 79th test, time elapsed 5.340330123901367 -- emperical power so far: 0.8354430379746836
tensor(15.6112, device='cuda:0')
pval: 0.0020000000949949026 -- 80th test, time elapsed 5.36038064956665 -- emperical power so far: 0.8375
tensor(8.2558, device='cuda:0')
pval: 0.04200000315904617 -- 81th test, time elapsed 5.361282825469971 -- emperical power so far: 0.8395061728395061
tensor(10.7340, device='cuda:0')
pval: 0.014000000432133675 -- 82th test, time elapsed 5.3763017654418945 -- emperical power so far: 0.8414634146341463
tensor(12.0165, device='cuda:0')
pval: 0.005000000353902578 -- 83th test, time elapsed 5.383148908615112 -- emperical power so far: 0.8433734939759037
tensor(16.7818, device='cuda:0')
pval: 0.0010000000474974513 -- 84th test, time elapsed 5.359344005584717 -- emperical power so far: 0.8452380952380952
tensor(15.7055, device='cuda:0')
pval: 0.003000000026077032 -- 85th test, time elapsed 5.374439716339111 -- emperical power so far: 0.8470588235294118
tensor(8.5231, device='cuda:0')
pval: 0.04700000211596489 -- 86th test, time elapsed 5.3956122398376465 -- emperical power so far: 0.8488372093023255
tensor(27.9804, device='cuda:0')
pval: 0.0010000000474974513 -- 87th test, time elapsed 5.365772724151611 -- emperical power so far: 0.8505747126436781
tensor(30.1322, device='cuda:0')
pval: 0.0010000000474974513 -- 88th test, time elapsed 5.50216007232666 -- emperical power so far: 0.8522727272727273
tensor(24.2331, device='cuda:0')
pval: 0.0010000000474974513 -- 89th test, time elapsed 5.5958733558654785 -- emperical power so far: 0.8539325842696629
tensor(19.9665, device='cuda:0')
pval: 0.0010000000474974513 -- 90th test, time elapsed 5.419244766235352 -- emperical power so far: 0.8555555555555555
tensor(18.9903, device='cuda:0')
pval: 0.0020000000949949026 -- 91th test, time elapsed 5.3988423347473145 -- emperical power so far: 0.8571428571428571
tensor(23.6405, device='cuda:0')
pval: 0.0010000000474974513 -- 92th test, time elapsed 5.386630296707153 -- emperical power so far: 0.8586956521739131
tensor(17.6116, device='cuda:0')
pval: 0.0010000000474974513 -- 93th test, time elapsed 5.40201210975647 -- emperical power so far: 0.8602150537634409
tensor(7.2892, device='cuda:0')
pval: 0.05700000375509262 -- 94th test, time elapsed 5.397895097732544 -- emperical power so far: 0.851063829787234
tensor(31.7732, device='cuda:0')
pval: 0.0010000000474974513 -- 95th test, time elapsed 5.37273383140564 -- emperical power so far: 0.8526315789473684
tensor(19.5514, device='cuda:0')
pval: 0.0010000000474974513 -- 96th test, time elapsed 5.406766891479492 -- emperical power so far: 0.8541666666666666
tensor(11.6249, device='cuda:0')
pval: 0.010000000707805157 -- 97th test, time elapsed 5.420844316482544 -- emperical power so far: 0.8556701030927835
tensor(24.2711, device='cuda:0')
pval: 0.0010000000474974513 -- 98th test, time elapsed 5.339048385620117 -- emperical power so far: 0.8571428571428571
tensor(15.7282, device='cuda:0')
pval: 0.0020000000949949026 -- 99th test, time elapsed 5.430982828140259 -- emperical power so far: 0.8585858585858586
tensor(15.3042, device='cuda:0')
pval: 0.0020000000949949026 -- 100th test, time elapsed 5.407309055328369 -- emperical power so far: 0.86
tensor(27.3331, device='cuda:0')
pval: 0.0010000000474974513 -- 101th test, time elapsed 5.338275671005249 -- emperical power so far: 0.8613861386138614
tensor(11.5333, device='cuda:0')
