cuda:0
bitflip_projchi
privacy level = 1.0
tensor([0.2100, 0.2900, 0.2100, 0.2900])
tensor([0.2900, 0.2100, 0.2900, 0.2100])


#########################################
sample size = 2000
tensor(23.5895, device='cuda:0')
pval: 0.0010000000474974513 -- 77th test, time elapsed 7.818929195404053 -- emperical power so far: 1.0
tensor(72.7133, device='cuda:0')
pval: 0.0010000000474974513 -- 78th test, time elapsed 6.970345735549927 -- emperical power so far: 1.0
tensor(29.0237, device='cuda:0')
pval: 0.0010000000474974513 -- 79th test, time elapsed 6.38620400428772 -- emperical power so far: 1.0
tensor(57.6387, device='cuda:0')
pval: 0.0010000000474974513 -- 80th test, time elapsed 6.36702299118042 -- emperical power so far: 1.0
tensor(65.8205, device='cuda:0')
pval: 0.0010000000474974513 -- 81th test, time elapsed 6.389209032058716 -- emperical power so far: 1.0
tensor(69.0450, device='cuda:0')
pval: 0.0010000000474974513 -- 82th test, time elapsed 6.785737991333008 -- emperical power so far: 1.0
tensor(95.1006, device='cuda:0')
pval: 0.0010000000474974513 -- 83th test, time elapsed 6.463130235671997 -- emperical power so far: 1.0
tensor(73.4902, device='cuda:0')
pval: 0.0010000000474974513 -- 84th test, time elapsed 6.359884977340698 -- emperical power so far: 1.0
tensor(65.2188, device='cuda:0')
pval: 0.0010000000474974513 -- 85th test, time elapsed 6.366369009017944 -- emperical power so far: 1.0
tensor(52.6880, device='cuda:0')
pval: 0.0010000000474974513 -- 86th test, time elapsed 6.217824697494507 -- emperical power so far: 1.0
tensor(88.2064, device='cuda:0')
pval: 0.0010000000474974513 -- 87th test, time elapsed 7.5336549282073975 -- emperical power so far: 1.0
tensor(53.4601, device='cuda:0')
pval: 0.0010000000474974513 -- 88th test, time elapsed 7.614558219909668 -- emperical power so far: 1.0
tensor(43.1823, device='cuda:0')
pval: 0.0010000000474974513 -- 89th test, time elapsed 8.112097024917603 -- emperical power so far: 1.0
tensor(69.0024, device='cuda:0')
pval: 0.0010000000474974513 -- 90th test, time elapsed 6.761839389801025 -- emperical power so far: 1.0
tensor(62.9405, device='cuda:0')
pval: 0.0010000000474974513 -- 91th test, time elapsed 6.724026203155518 -- emperical power so far: 1.0
tensor(55.4028, device='cuda:0')
pval: 0.0010000000474974513 -- 92th test, time elapsed 6.382292032241821 -- emperical power so far: 1.0
tensor(92.8643, device='cuda:0')
pval: 0.0010000000474974513 -- 93th test, time elapsed 6.6293251514434814 -- emperical power so far: 1.0
tensor(68.9218, device='cuda:0')
pval: 0.0010000000474974513 -- 94th test, time elapsed 6.198751211166382 -- emperical power so far: 1.0
tensor(66.1115, device='cuda:0')
pval: 0.0010000000474974513 -- 95th test, time elapsed 7.569704055786133 -- emperical power so far: 1.0
tensor(56.7029, device='cuda:0')
pval: 0.0010000000474974513 -- 96th test, time elapsed 7.141711235046387 -- emperical power so far: 1.0
tensor(30.8383, device='cuda:0')
pval: 0.0010000000474974513 -- 97th test, time elapsed 7.628047466278076 -- emperical power so far: 1.0
tensor(122.7002, device='cuda:0')
pval: 0.0010000000474974513 -- 98th test, time elapsed 7.649566173553467 -- emperical power so far: 1.0
tensor(84.5289, device='cuda:0')
pval: 0.0010000000474974513 -- 99th test, time elapsed 6.255873203277588 -- emperical power so far: 1.0
tensor(46.4399, device='cuda:0')
pval: 0.0010000000474974513 -- 100th test, time elapsed 7.6747307777404785 -- emperical power so far: 1.0
tensor(73.1761, device='cuda:0')
pval: 0.0010000000474974513 -- 101th test, time elapsed 6.942158460617065 -- emperical power so far: 1.0
tensor(66.1626, device='cuda:0')
pval: 0.0010000000474974513 -- 102th test, time elapsed 7.881927967071533 -- emperical power so far: 1.0
tensor(87.5591, device='cuda:0')
pval: 0.0010000000474974513 -- 103th test, time elapsed 7.406991481781006 -- emperical power so far: 1.0
tensor(54.6759, device='cuda:0')
pval: 0.0010000000474974513 -- 104th test, time elapsed 7.404412269592285 -- emperical power so far: 1.0
tensor(84.7537, device='cuda:0')
pval: 0.0010000000474974513 -- 105th test, time elapsed 6.1674323081970215 -- emperical power so far: 1.0
tensor(90.0618, device='cuda:0')
pval: 0.0010000000474974513 -- 106th test, time elapsed 7.693413972854614 -- emperical power so far: 1.0
tensor(55.4512, device='cuda:0')
pval: 0.0010000000474974513 -- 107th test, time elapsed 7.710040330886841 -- emperical power so far: 1.0
tensor(57.5627, device='cuda:0')
pval: 0.0010000000474974513 -- 108th test, time elapsed 7.882697582244873 -- emperical power so far: 1.0
tensor(55.8507, device='cuda:0')
pval: 0.0010000000474974513 -- 109th test, time elapsed 7.4901123046875 -- emperical power so far: 1.0
tensor(47.1474, device='cuda:0')
pval: 0.0010000000474974513 -- 110th test, time elapsed 7.526249647140503 -- emperical power so far: 1.0
tensor(53.2001, device='cuda:0')
pval: 0.0010000000474974513 -- 111th test, time elapsed 7.33618688583374 -- emperical power so far: 1.0
tensor(65.0830, device='cuda:0')
pval: 0.0010000000474974513 -- 112th test, time elapsed 6.822128772735596 -- emperical power so far: 1.0
tensor(64.8977, device='cuda:0')
pval: 0.0010000000474974513 -- 113th test, time elapsed 7.753143548965454 -- emperical power so far: 1.0
tensor(73.8398, device='cuda:0')
pval: 0.0010000000474974513 -- 114th test, time elapsed 7.445465564727783 -- emperical power so far: 1.0
tensor(62.5518, device='cuda:0')
pval: 0.0010000000474974513 -- 115th test, time elapsed 7.491574048995972 -- emperical power so far: 1.0
tensor(62.1163, device='cuda:0')
pval: 0.0010000000474974513 -- 116th test, time elapsed 6.697965860366821 -- emperical power so far: 1.0
tensor(86.8620, device='cuda:0')
pval: 0.0010000000474974513 -- 117th test, time elapsed 6.3675103187561035 -- emperical power so far: 1.0
tensor(72.5062, device='cuda:0')
pval: 0.0010000000474974513 -- 118th test, time elapsed 7.548355579376221 -- emperical power so far: 1.0
tensor(35.2673, device='cuda:0')
pval: 0.0010000000474974513 -- 119th test, time elapsed 7.385423898696899 -- emperical power so far: 1.0
tensor(96.9480, device='cuda:0')
pval: 0.0010000000474974513 -- 120th test, time elapsed 6.855578422546387 -- emperical power so far: 1.0
tensor(42.1316, device='cuda:0')
pval: 0.0010000000474974513 -- 121th test, time elapsed 6.238564491271973 -- emperical power so far: 1.0
tensor(48.3627, device='cuda:0')
pval: 0.0010000000474974513 -- 122th test, time elapsed 6.209506988525391 -- emperical power so far: 1.0
tensor(62.2470, device='cuda:0')
pval: 0.0010000000474974513 -- 123th test, time elapsed 6.177537202835083 -- emperical power so far: 1.0
tensor(70.4941, device='cuda:0')
pval: 0.0010000000474974513 -- 124th test, time elapsed 6.154184341430664 -- emperical power so far: 1.0
tensor(49.9174, device='cuda:0')
pval: 0.0010000000474974513 -- 125th test, time elapsed 6.461143970489502 -- emperical power so far: 1.0
tensor(87.9496, device='cuda:0')
pval: 0.0010000000474974513 -- 126th test, time elapsed 6.879908800125122 -- emperical power so far: 1.0
tensor(45.8346, device='cuda:0')
pval: 0.0010000000474974513 -- 127th test, time elapsed 6.361423015594482 -- emperical power so far: 1.0
tensor(62.1539, device='cuda:0')
pval: 0.0010000000474974513 -- 128th test, time elapsed 6.335773468017578 -- emperical power so far: 1.0
tensor(62.3036, device='cuda:0')
pval: 0.0010000000474974513 -- 129th test, time elapsed 6.399215459823608 -- emperical power so far: 1.0
tensor(63.1442, device='cuda:0')
pval: 0.0010000000474974513 -- 130th test, time elapsed 7.823960065841675 -- emperical power so far: 1.0
tensor(90.4853, device='cuda:0')
pval: 0.0010000000474974513 -- 131th test, time elapsed 6.377909421920776 -- emperical power so far: 1.0
tensor(76.9660, device='cuda:0')
pval: 0.0010000000474974513 -- 132th test, time elapsed 6.21802282333374 -- emperical power so far: 1.0
tensor(57.6495, device='cuda:0')
pval: 0.0010000000474974513 -- 133th test, time elapsed 6.156068325042725 -- emperical power so far: 1.0
tensor(51.4134, device='cuda:0')
pval: 0.0010000000474974513 -- 134th test, time elapsed 6.4603846073150635 -- emperical power so far: 1.0
tensor(46.3807, device='cuda:0')
pval: 0.0010000000474974513 -- 135th test, time elapsed 6.294443845748901 -- emperical power so far: 1.0
tensor(53.8042, device='cuda:0')
pval: 0.0010000000474974513 -- 136th test, time elapsed 6.302061080932617 -- emperical power so far: 1.0
tensor(118.0900, device='cuda:0')
pval: 0.0010000000474974513 -- 137th test, time elapsed 6.1853156089782715 -- emperical power so far: 1.0
tensor(48.6276, device='cuda:0')
pval: 0.0010000000474974513 -- 138th test, time elapsed 6.9982123374938965 -- emperical power so far: 1.0
tensor(43.6155, device='cuda:0')
pval: 0.0010000000474974513 -- 139th test, time elapsed 8.020193815231323 -- emperical power so far: 1.0
tensor(61.6864, device='cuda:0')
pval: 0.0010000000474974513 -- 140th test, time elapsed 7.222146272659302 -- emperical power so far: 1.0
tensor(64.7206, device='cuda:0')
pval: 0.0010000000474974513 -- 141th test, time elapsed 6.740031957626343 -- emperical power so far: 1.0
tensor(54.7035, device='cuda:0')
pval: 0.0010000000474974513 -- 142th test, time elapsed 6.383827209472656 -- emperical power so far: 1.0
tensor(74.0546, device='cuda:0')
pval: 0.0010000000474974513 -- 143th test, time elapsed 7.581180572509766 -- emperical power so far: 1.0
tensor(63.5342, device='cuda:0')
pval: 0.0010000000474974513 -- 144th test, time elapsed 7.57653546333313 -- emperical power so far: 1.0
tensor(104.0397, device='cuda:0')
pval: 0.0010000000474974513 -- 145th test, time elapsed 6.808730125427246 -- emperical power so far: 1.0
tensor(64.0762, device='cuda:0')
pval: 0.0010000000474974513 -- 146th test, time elapsed 7.720413446426392 -- emperical power so far: 1.0
tensor(72.4673, device='cuda:0')
pval: 0.0010000000474974513 -- 147th test, time elapsed 7.3127312660217285 -- emperical power so far: 1.0
tensor(73.5659, device='cuda:0')
pval: 0.0010000000474974513 -- 148th test, time elapsed 7.2870423793792725 -- emperical power so far: 1.0
tensor(84.9139, device='cuda:0')
pval: 0.0010000000474974513 -- 149th test, time elapsed 7.341371774673462 -- emperical power so far: 1.0
tensor(56.6476, device='cuda:0')
pval: 0.0010000000474974513 -- 150th test, time elapsed 7.265911102294922 -- emperical power so far: 1.0
tensor(38.0784, device='cuda:0')
pval: 0.0010000000474974513 -- 151th test, time elapsed 7.972725868225098 -- emperical power so far: 1.0
tensor(48.6091, device='cuda:0')
pval: 0.0010000000474974513 -- 152th test, time elapsed 7.257006406784058 -- emperical power so far: 1.0
tensor(57.0313, device='cuda:0')
pval: 0.0010000000474974513 -- 153th test, time elapsed 7.781045913696289 -- emperical power so far: 1.0
tensor(72.3593, device='cuda:0')
pval: 0.0010000000474974513 -- 154th test, time elapsed 6.946926832199097 -- emperical power so far: 1.0
tensor(70.9440, device='cuda:0')
pval: 0.0010000000474974513 -- 155th test, time elapsed 7.748779773712158 -- emperical power so far: 1.0
tensor(78.6731, device='cuda:0')
pval: 0.0010000000474974513 -- 156th test, time elapsed 7.966463565826416 -- emperical power so far: 1.0
tensor(78.9366, device='cuda:0')
pval: 0.0010000000474974513 -- 157th test, time elapsed 6.992852687835693 -- emperical power so far: 1.0
tensor(88.0960, device='cuda:0')
pval: 0.0010000000474974513 -- 158th test, time elapsed 6.357374429702759 -- emperical power so far: 1.0
tensor(60.9185, device='cuda:0')
pval: 0.0010000000474974513 -- 159th test, time elapsed 6.762554407119751 -- emperical power so far: 1.0
tensor(103.9614, device='cuda:0')
pval: 0.0010000000474974513 -- 160th test, time elapsed 8.005983114242554 -- emperical power so far: 1.0
tensor(48.8145, device='cuda:0')
pval: 0.0010000000474974513 -- 161th test, time elapsed 8.166635036468506 -- emperical power so far: 1.0
tensor(53.8950, device='cuda:0')
pval: 0.0010000000474974513 -- 162th test, time elapsed 6.417732238769531 -- emperical power so far: 1.0
tensor(56.2679, device='cuda:0')
pval: 0.0010000000474974513 -- 163th test, time elapsed 6.456990480422974 -- emperical power so far: 1.0
tensor(46.7542, device='cuda:0')
pval: 0.0010000000474974513 -- 164th test, time elapsed 6.944717884063721 -- emperical power so far: 1.0
tensor(73.1583, device='cuda:0')
pval: 0.0010000000474974513 -- 165th test, time elapsed 6.162318706512451 -- emperical power so far: 1.0
tensor(72.1638, device='cuda:0')
pval: 0.0010000000474974513 -- 166th test, time elapsed 6.787174701690674 -- emperical power so far: 1.0
tensor(77.3025, device='cuda:0')
pval: 0.0010000000474974513 -- 167th test, time elapsed 6.223966360092163 -- emperical power so far: 1.0
tensor(56.3413, device='cuda:0')
pval: 0.0010000000474974513 -- 168th test, time elapsed 6.355357885360718 -- emperical power so far: 1.0
tensor(99.4866, device='cuda:0')
pval: 0.0010000000474974513 -- 169th test, time elapsed 7.097522258758545 -- emperical power so far: 1.0
tensor(63.1367, device='cuda:0')
pval: 0.0010000000474974513 -- 170th test, time elapsed 6.991054058074951 -- emperical power so far: 1.0
tensor(86.0443, device='cuda:0')
pval: 0.0010000000474974513 -- 171th test, time elapsed 7.537911415100098 -- emperical power so far: 1.0
tensor(64.6779, device='cuda:0')
pval: 0.0010000000474974513 -- 172th test, time elapsed 7.231821298599243 -- emperical power so far: 1.0
tensor(79.8324, device='cuda:0')
pval: 0.0010000000474974513 -- 173th test, time elapsed 6.615115642547607 -- emperical power so far: 1.0
tensor(66.3593, device='cuda:0')
pval: 0.0010000000474974513 -- 174th test, time elapsed 6.244906187057495 -- emperical power so far: 1.0
tensor(60.4355, device='cuda:0')
pval: 0.0010000000474974513 -- 175th test, time elapsed 6.19634222984314 -- emperical power so far: 1.0
tensor(83.3896, device='cuda:0')
pval: 0.0010000000474974513 -- 176th test, time elapsed 7.753448724746704 -- emperical power so far: 1.0
tensor(61.9167, device='cuda:0')
pval: 0.0010000000474974513 -- 177th test, time elapsed 7.786225080490112 -- emperical power so far: 1.0
tensor(66.5499, device='cuda:0')
pval: 0.0010000000474974513 -- 178th test, time elapsed 7.882152080535889 -- emperical power so far: 1.0
tensor(74.9666, device='cuda:0')
pval: 0.0010000000474974513 -- 179th test, time elapsed 7.5093536376953125 -- emperical power so far: 1.0
tensor(55.7727, device='cuda:0')
pval: 0.0010000000474974513 -- 180th test, time elapsed 7.412339210510254 -- emperical power so far: 1.0
tensor(65.5383, device='cuda:0')
pval: 0.0010000000474974513 -- 181th test, time elapsed 7.6298768520355225 -- emperical power so far: 1.0
tensor(45.6311, device='cuda:0')
pval: 0.0010000000474974513 -- 182th test, time elapsed 6.448855876922607 -- emperical power so far: 1.0
tensor(58.7978, device='cuda:0')
pval: 0.0010000000474974513 -- 183th test, time elapsed 6.631174087524414 -- emperical power so far: 1.0
tensor(65.4055, device='cuda:0')
pval: 0.0010000000474974513 -- 184th test, time elapsed 7.359622240066528 -- emperical power so far: 1.0
tensor(77.6669, device='cuda:0')
pval: 0.0010000000474974513 -- 185th test, time elapsed 8.0805025100708 -- emperical power so far: 1.0
tensor(37.7975, device='cuda:0')
pval: 0.0010000000474974513 -- 186th test, time elapsed 7.827385187149048 -- emperical power so far: 1.0
tensor(62.1656, device='cuda:0')
pval: 0.0010000000474974513 -- 187th test, time elapsed 6.202359914779663 -- emperical power so far: 1.0
tensor(74.1270, device='cuda:0')
pval: 0.0010000000474974513 -- 188th test, time elapsed 6.2657763957977295 -- emperical power so far: 1.0
tensor(57.3758, device='cuda:0')
pval: 0.0010000000474974513 -- 189th test, time elapsed 6.277827501296997 -- emperical power so far: 1.0
tensor(39.2057, device='cuda:0')
pval: 0.0010000000474974513 -- 190th test, time elapsed 8.178710460662842 -- emperical power so far: 1.0
tensor(56.5362, device='cuda:0')
pval: 0.0010000000474974513 -- 191th test, time elapsed 8.733227968215942 -- emperical power so far: 1.0
tensor(48.1397, device='cuda:0')
pval: 0.0010000000474974513 -- 192th test, time elapsed 6.8078954219818115 -- emperical power so far: 1.0
tensor(55.0646, device='cuda:0')
pval: 0.0010000000474974513 -- 193th test, time elapsed 7.2974817752838135 -- emperical power so far: 1.0
tensor(61.6275, device='cuda:0')
pval: 0.0010000000474974513 -- 194th test, time elapsed 7.062839508056641 -- emperical power so far: 1.0
tensor(51.0255, device='cuda:0')
pval: 0.0010000000474974513 -- 195th test, time elapsed 6.675537347793579 -- emperical power so far: 1.0
tensor(66.5874, device='cuda:0')
pval: 0.0010000000474974513 -- 196th test, time elapsed 7.152341604232788 -- emperical power so far: 1.0
tensor(29.7596, device='cuda:0')
pval: 0.0010000000474974513 -- 197th test, time elapsed 6.291645765304565 -- emperical power so far: 1.0
