cuda:0
bitflip_projchi
privacy level = 1.0
tensor([0.2100, 0.2900, 0.2100, 0.2900])
tensor([0.2900, 0.2100, 0.2900, 0.2100])


#########################################
sample size = 1000
tensor(9.1378, device='cuda:0')
pval: 0.0010000000474974513 -- 150th test, time elapsed 7.84723973274231 -- emperical power so far: 1.0
tensor(54.1960, device='cuda:0')
pval: 0.0010000000474974513 -- 151th test, time elapsed 8.181073188781738 -- emperical power so far: 1.0
tensor(31.8605, device='cuda:0')
pval: 0.0010000000474974513 -- 152th test, time elapsed 8.032814264297485 -- emperical power so far: 1.0
tensor(64.3766, device='cuda:0')
pval: 0.0010000000474974513 -- 153th test, time elapsed 7.818586826324463 -- emperical power so far: 1.0
tensor(47.8874, device='cuda:0')
pval: 0.0010000000474974513 -- 154th test, time elapsed 7.8766937255859375 -- emperical power so far: 1.0
tensor(60.8670, device='cuda:0')
pval: 0.0010000000474974513 -- 155th test, time elapsed 7.799999713897705 -- emperical power so far: 1.0
tensor(37.5733, device='cuda:0')
pval: 0.0010000000474974513 -- 156th test, time elapsed 8.137052774429321 -- emperical power so far: 1.0
tensor(56.5048, device='cuda:0')
pval: 0.0010000000474974513 -- 157th test, time elapsed 8.231987476348877 -- emperical power so far: 1.0
tensor(58.7565, device='cuda:0')
pval: 0.0010000000474974513 -- 158th test, time elapsed 8.06455659866333 -- emperical power so far: 1.0
tensor(37.1729, device='cuda:0')
pval: 0.0010000000474974513 -- 159th test, time elapsed 7.985207557678223 -- emperical power so far: 1.0
tensor(71.0128, device='cuda:0')
pval: 0.0010000000474974513 -- 160th test, time elapsed 8.0035240650177 -- emperical power so far: 1.0
tensor(38.9494, device='cuda:0')
pval: 0.0010000000474974513 -- 161th test, time elapsed 8.102772951126099 -- emperical power so far: 1.0
tensor(48.5220, device='cuda:0')
pval: 0.0010000000474974513 -- 162th test, time elapsed 8.258215188980103 -- emperical power so far: 1.0
tensor(68.8984, device='cuda:0')
pval: 0.0010000000474974513 -- 163th test, time elapsed 8.092693090438843 -- emperical power so far: 1.0
tensor(70.3685, device='cuda:0')
pval: 0.0010000000474974513 -- 164th test, time elapsed 7.6995849609375 -- emperical power so far: 1.0
tensor(54.1762, device='cuda:0')
pval: 0.0010000000474974513 -- 165th test, time elapsed 8.200951337814331 -- emperical power so far: 1.0
tensor(44.6683, device='cuda:0')
pval: 0.0010000000474974513 -- 166th test, time elapsed 8.104918479919434 -- emperical power so far: 1.0
tensor(48.7682, device='cuda:0')
pval: 0.0010000000474974513 -- 167th test, time elapsed 8.238593578338623 -- emperical power so far: 1.0
tensor(57.3263, device='cuda:0')
pval: 0.0010000000474974513 -- 168th test, time elapsed 7.823787689208984 -- emperical power so far: 1.0
tensor(83.9169, device='cuda:0')
pval: 0.0010000000474974513 -- 169th test, time elapsed 8.192533731460571 -- emperical power so far: 1.0
tensor(56.8003, device='cuda:0')
pval: 0.0010000000474974513 -- 170th test, time elapsed 7.871527671813965 -- emperical power so far: 1.0
tensor(40.2385, device='cuda:0')
pval: 0.0010000000474974513 -- 171th test, time elapsed 7.958890199661255 -- emperical power so far: 1.0
tensor(72.8553, device='cuda:0')
pval: 0.0010000000474974513 -- 172th test, time elapsed 8.209565162658691 -- emperical power so far: 1.0
tensor(36.3286, device='cuda:0')
pval: 0.0010000000474974513 -- 173th test, time elapsed 7.934370279312134 -- emperical power so far: 1.0
tensor(35.0982, device='cuda:0')
pval: 0.0010000000474974513 -- 174th test, time elapsed 7.946372985839844 -- emperical power so far: 1.0
tensor(67.1425, device='cuda:0')
pval: 0.0010000000474974513 -- 175th test, time elapsed 7.976286888122559 -- emperical power so far: 1.0
tensor(43.5392, device='cuda:0')
pval: 0.0010000000474974513 -- 176th test, time elapsed 7.829022645950317 -- emperical power so far: 1.0
tensor(52.7612, device='cuda:0')
pval: 0.0010000000474974513 -- 177th test, time elapsed 8.019424200057983 -- emperical power so far: 1.0
tensor(52.3897, device='cuda:0')
pval: 0.0010000000474974513 -- 178th test, time elapsed 8.161390542984009 -- emperical power so far: 1.0
tensor(41.6327, device='cuda:0')
pval: 0.0010000000474974513 -- 179th test, time elapsed 8.201266765594482 -- emperical power so far: 1.0
tensor(28.3529, device='cuda:0')
pval: 0.0010000000474974513 -- 180th test, time elapsed 7.822108745574951 -- emperical power so far: 1.0
tensor(68.7748, device='cuda:0')
pval: 0.0010000000474974513 -- 181th test, time elapsed 7.894701242446899 -- emperical power so far: 1.0
tensor(42.1871, device='cuda:0')
pval: 0.0010000000474974513 -- 182th test, time elapsed 7.904815435409546 -- emperical power so far: 1.0
tensor(37.3441, device='cuda:0')
pval: 0.0010000000474974513 -- 183th test, time elapsed 7.519002199172974 -- emperical power so far: 1.0
tensor(79.7009, device='cuda:0')
pval: 0.0010000000474974513 -- 184th test, time elapsed 7.908437252044678 -- emperical power so far: 1.0
tensor(45.7701, device='cuda:0')
pval: 0.0010000000474974513 -- 185th test, time elapsed 7.9672980308532715 -- emperical power so far: 1.0
tensor(47.0303, device='cuda:0')
pval: 0.0010000000474974513 -- 186th test, time elapsed 8.18834400177002 -- emperical power so far: 1.0
tensor(70.2461, device='cuda:0')
pval: 0.0010000000474974513 -- 187th test, time elapsed 7.882708311080933 -- emperical power so far: 1.0
tensor(40.5927, device='cuda:0')
pval: 0.0010000000474974513 -- 188th test, time elapsed 8.126079320907593 -- emperical power so far: 1.0
tensor(61.6890, device='cuda:0')
pval: 0.0010000000474974513 -- 189th test, time elapsed 8.458936214447021 -- emperical power so far: 1.0
tensor(47.1596, device='cuda:0')
pval: 0.0010000000474974513 -- 190th test, time elapsed 8.089216947555542 -- emperical power so far: 1.0
tensor(49.3093, device='cuda:0')
pval: 0.0010000000474974513 -- 191th test, time elapsed 7.565927267074585 -- emperical power so far: 1.0
tensor(88.3606, device='cuda:0')
pval: 0.0010000000474974513 -- 192th test, time elapsed 7.692890644073486 -- emperical power so far: 1.0
tensor(64.0932, device='cuda:0')
pval: 0.0010000000474974513 -- 193th test, time elapsed 8.162820100784302 -- emperical power so far: 1.0
tensor(53.9682, device='cuda:0')
pval: 0.0010000000474974513 -- 194th test, time elapsed 8.198686599731445 -- emperical power so far: 1.0
tensor(43.3150, device='cuda:0')
pval: 0.0010000000474974513 -- 195th test, time elapsed 8.048840999603271 -- emperical power so far: 1.0
tensor(36.3752, device='cuda:0')
pval: 0.0010000000474974513 -- 196th test, time elapsed 7.621382236480713 -- emperical power so far: 1.0
tensor(40.3406, device='cuda:0')
pval: 0.0010000000474974513 -- 197th test, time elapsed 7.821810722351074 -- emperical power so far: 1.0
tensor(75.8463, device='cuda:0')
pval: 0.0010000000474974513 -- 198th test, time elapsed 8.163581132888794 -- emperical power so far: 1.0
tensor(53.3736, device='cuda:0')
pval: 0.0010000000474974513 -- 199th test, time elapsed 8.111294984817505 -- emperical power so far: 1.0
tensor(48.1552, device='cuda:0')
pval: 0.0010000000474974513 -- 200th test, time elapsed 8.134687900543213 -- emperical power so far: 1.0
1594.4750928878784


#########################################
sample size = 19000
tensor(58.8869, device='cuda:0')
pval: 0.0010000000474974513 -- 1th test, time elapsed 8.393539667129517 -- emperical power so far: 1.0
tensor(52.6605, device='cuda:0')
pval: 0.0010000000474974513 -- 2th test, time elapsed 8.47935938835144 -- emperical power so far: 1.0
tensor(81.7570, device='cuda:0')
pval: 0.0010000000474974513 -- 3th test, time elapsed 8.546159029006958 -- emperical power so far: 1.0
tensor(60.9525, device='cuda:0')
pval: 0.0010000000474974513 -- 4th test, time elapsed 7.954881191253662 -- emperical power so far: 1.0
tensor(57.3078, device='cuda:0')
pval: 0.0010000000474974513 -- 5th test, time elapsed 8.5574369430542 -- emperical power so far: 1.0
tensor(64.4174, device='cuda:0')
pval: 0.0010000000474974513 -- 6th test, time elapsed 8.436350345611572 -- emperical power so far: 1.0
tensor(63.3530, device='cuda:0')
pval: 0.0010000000474974513 -- 7th test, time elapsed 8.173342943191528 -- emperical power so far: 1.0
tensor(72.0839, device='cuda:0')
pval: 0.0010000000474974513 -- 8th test, time elapsed 8.472169876098633 -- emperical power so far: 1.0
tensor(49.5546, device='cuda:0')
pval: 0.0010000000474974513 -- 9th test, time elapsed 7.993315935134888 -- emperical power so far: 1.0
tensor(67.3816, device='cuda:0')
pval: 0.0010000000474974513 -- 10th test, time elapsed 8.850923538208008 -- emperical power so far: 1.0
tensor(58.0832, device='cuda:0')
pval: 0.0010000000474974513 -- 11th test, time elapsed 8.95747685432434 -- emperical power so far: 1.0
tensor(26.2196, device='cuda:0')
pval: 0.0010000000474974513 -- 12th test, time elapsed 8.008511543273926 -- emperical power so far: 1.0
tensor(82.5569, device='cuda:0')
pval: 0.0010000000474974513 -- 13th test, time elapsed 9.04809832572937 -- emperical power so far: 1.0
tensor(52.3859, device='cuda:0')
pval: 0.0010000000474974513 -- 14th test, time elapsed 8.392545223236084 -- emperical power so far: 1.0
tensor(34.3158, device='cuda:0')
pval: 0.0010000000474974513 -- 15th test, time elapsed 8.550856828689575 -- emperical power so far: 1.0
tensor(55.9359, device='cuda:0')
pval: 0.0010000000474974513 -- 16th test, time elapsed 8.739004850387573 -- emperical power so far: 1.0
tensor(48.5925, device='cuda:0')
pval: 0.0010000000474974513 -- 17th test, time elapsed 8.55039668083191 -- emperical power so far: 1.0
tensor(50.8863, device='cuda:0')
pval: 0.0010000000474974513 -- 18th test, time elapsed 7.623490810394287 -- emperical power so far: 1.0
tensor(47.8157, device='cuda:0')
pval: 0.0010000000474974513 -- 19th test, time elapsed 8.15039873123169 -- emperical power so far: 1.0
tensor(71.4371, device='cuda:0')
pval: 0.0010000000474974513 -- 20th test, time elapsed 8.928821086883545 -- emperical power so far: 1.0
tensor(36.4000, device='cuda:0')
pval: 0.0010000000474974513 -- 21th test, time elapsed 8.639374256134033 -- emperical power so far: 1.0
tensor(66.4801, device='cuda:0')
pval: 0.0010000000474974513 -- 22th test, time elapsed 8.591258764266968 -- emperical power so far: 1.0
tensor(76.8505, device='cuda:0')
pval: 0.0010000000474974513 -- 23th test, time elapsed 8.44806718826294 -- emperical power so far: 1.0
tensor(32.7041, device='cuda:0')
pval: 0.0010000000474974513 -- 24th test, time elapsed 8.408181190490723 -- emperical power so far: 1.0
tensor(55.1384, device='cuda:0')
pval: 0.0010000000474974513 -- 25th test, time elapsed 8.023150444030762 -- emperical power so far: 1.0
tensor(48.0194, device='cuda:0')
pval: 0.0010000000474974513 -- 26th test, time elapsed 8.61601972579956 -- emperical power so far: 1.0
tensor(34.0922, device='cuda:0')
pval: 0.0010000000474974513 -- 27th test, time elapsed 8.183472871780396 -- emperical power so far: 1.0
tensor(51.3620, device='cuda:0')
pval: 0.0010000000474974513 -- 28th test, time elapsed 8.31376576423645 -- emperical power so far: 1.0
tensor(85.6825, device='cuda:0')
pval: 0.0010000000474974513 -- 29th test, time elapsed 9.15331482887268 -- emperical power so far: 1.0
tensor(41.0691, device='cuda:0')
pval: 0.0010000000474974513 -- 30th test, time elapsed 8.585930824279785 -- emperical power so far: 1.0
tensor(55.2476, device='cuda:0')
pval: 0.0010000000474974513 -- 31th test, time elapsed 8.151931762695312 -- emperical power so far: 1.0
tensor(75.2644, device='cuda:0')
pval: 0.0010000000474974513 -- 32th test, time elapsed 8.401350498199463 -- emperical power so far: 1.0
tensor(60.5459, device='cuda:0')
pval: 0.0010000000474974513 -- 33th test, time elapsed 8.6683509349823 -- emperical power so far: 1.0
tensor(40.5924, device='cuda:0')
pval: 0.0010000000474974513 -- 34th test, time elapsed 8.821372509002686 -- emperical power so far: 1.0
tensor(49.0630, device='cuda:0')
pval: 0.0010000000474974513 -- 35th test, time elapsed 7.875509738922119 -- emperical power so far: 1.0
tensor(49.4661, device='cuda:0')
pval: 0.0010000000474974513 -- 36th test, time elapsed 8.883678674697876 -- emperical power so far: 1.0
tensor(77.7784, device='cuda:0')
pval: 0.0010000000474974513 -- 37th test, time elapsed 8.657015562057495 -- emperical power so far: 1.0
tensor(73.3217, device='cuda:0')
pval: 0.0010000000474974513 -- 38th test, time elapsed 8.806826829910278 -- emperical power so far: 1.0
tensor(68.2549, device='cuda:0')
pval: 0.0010000000474974513 -- 39th test, time elapsed 7.596505641937256 -- emperical power so far: 1.0
tensor(50.7827, device='cuda:0')
pval: 0.0010000000474974513 -- 40th test, time elapsed 8.560887336730957 -- emperical power so far: 1.0
tensor(66.5590, device='cuda:0')
pval: 0.0010000000474974513 -- 41th test, time elapsed 8.132036447525024 -- emperical power so far: 1.0
tensor(74.3222, device='cuda:0')
pval: 0.0010000000474974513 -- 42th test, time elapsed 8.450413703918457 -- emperical power so far: 1.0
tensor(51.5120, device='cuda:0')
pval: 0.0010000000474974513 -- 43th test, time elapsed 8.700591802597046 -- emperical power so far: 1.0
tensor(43.4593, device='cuda:0')
pval: 0.0010000000474974513 -- 44th test, time elapsed 8.718222379684448 -- emperical power so far: 1.0
tensor(61.2423, device='cuda:0')
pval: 0.0010000000474974513 -- 45th test, time elapsed 8.40689754486084 -- emperical power so far: 1.0
tensor(61.8117, device='cuda:0')
pval: 0.0010000000474974513 -- 46th test, time elapsed 9.128981590270996 -- emperical power so far: 1.0
tensor(53.7396, device='cuda:0')
pval: 0.0010000000474974513 -- 47th test, time elapsed 8.373812675476074 -- emperical power so far: 1.0
tensor(77.1168, device='cuda:0')
pval: 0.0010000000474974513 -- 48th test, time elapsed 8.125573873519897 -- emperical power so far: 1.0
tensor(53.2052, device='cuda:0')
pval: 0.0010000000474974513 -- 49th test, time elapsed 8.633504152297974 -- emperical power so far: 1.0
tensor(58.1412, device='cuda:0')
pval: 0.0010000000474974513 -- 50th test, time elapsed 8.48437762260437 -- emperical power so far: 1.0
tensor(51.7640, device='cuda:0')
pval: 0.0010000000474974513 -- 51th test, time elapsed 8.387651920318604 -- emperical power so far: 1.0
tensor(73.8309, device='cuda:0')
pval: 0.0010000000474974513 -- 52th test, time elapsed 7.96914267539978 -- emperical power so far: 1.0
tensor(56.1289, device='cuda:0')
pval: 0.0010000000474974513 -- 53th test, time elapsed 8.093903303146362 -- emperical power so far: 1.0
tensor(67.8558, device='cuda:0')
pval: 0.0010000000474974513 -- 54th test, time elapsed 8.130222797393799 -- emperical power so far: 1.0
tensor(62.4816, device='cuda:0')
pval: 0.0010000000474974513 -- 55th test, time elapsed 8.463944911956787 -- emperical power so far: 1.0
tensor(41.7373, device='cuda:0')
pval: 0.0010000000474974513 -- 56th test, time elapsed 8.943511009216309 -- emperical power so far: 1.0
tensor(66.9928, device='cuda:0')
pval: 0.0010000000474974513 -- 57th test, time elapsed 8.767317295074463 -- emperical power so far: 1.0
tensor(72.7308, device='cuda:0')
pval: 0.0010000000474974513 -- 58th test, time elapsed 8.42311692237854 -- emperical power so far: 1.0
tensor(75.6507, device='cuda:0')
pval: 0.0010000000474974513 -- 59th test, time elapsed 8.315126180648804 -- emperical power so far: 1.0
tensor(65.4551, device='cuda:0')
pval: 0.0010000000474974513 -- 60th test, time elapsed 8.457646369934082 -- emperical power so far: 1.0
tensor(51.6538, device='cuda:0')
pval: 0.0010000000474974513 -- 61th test, time elapsed 8.774222373962402 -- emperical power so far: 1.0
tensor(76.7765, device='cuda:0')
pval: 0.0010000000474974513 -- 62th test, time elapsed 8.610170364379883 -- emperical power so far: 1.0
tensor(63.3704, device='cuda:0')
pval: 0.0010000000474974513 -- 63th test, time elapsed 8.627679347991943 -- emperical power so far: 1.0
tensor(74.1124, device='cuda:0')
pval: 0.0010000000474974513 -- 64th test, time elapsed 8.83763337135315 -- emperical power so far: 1.0
tensor(58.3701, device='cuda:0')
pval: 0.0010000000474974513 -- 65th test, time elapsed 8.602745294570923 -- emperical power so far: 1.0
tensor(51.2195, device='cuda:0')
pval: 0.0010000000474974513 -- 66th test, time elapsed 8.436872243881226 -- emperical power so far: 1.0
tensor(55.5131, device='cuda:0')
pval: 0.0010000000474974513 -- 67th test, time elapsed 7.717336654663086 -- emperical power so far: 1.0
tensor(97.8087, device='cuda:0')
pval: 0.0010000000474974513 -- 68th test, time elapsed 8.629932165145874 -- emperical power so far: 1.0
tensor(69.1732, device='cuda:0')
pval: 0.0010000000474974513 -- 69th test, time elapsed 8.50165581703186 -- emperical power so far: 1.0
tensor(41.6813, device='cuda:0')
pval: 0.0010000000474974513 -- 70th test, time elapsed 8.779371500015259 -- emperical power so far: 1.0
