cuda:1
lapu_ell2
privacy level = 1.0
tensor([0.2100, 0.2900, 0.2100, 0.2900])
tensor([0.2900, 0.2100, 0.2900, 0.2100])


#########################################
sample size = 2000
tensor(0.0055, device='cuda:1')
pval: 0.0010000000474974513 -- 200th test, time elapsed 6.036669492721558 -- emperical power so far: 1.0
1300.9347939491272


#########################################
sample size = 20000
tensor(0.0028, device='cuda:1')
pval: 0.0010000000474974513 -- 1th test, time elapsed 6.659990549087524 -- emperical power so far: 1.0
tensor(0.0031, device='cuda:1')
pval: 0.0010000000474974513 -- 2th test, time elapsed 6.268595457077026 -- emperical power so far: 1.0
tensor(0.0020, device='cuda:1')
pval: 0.0010000000474974513 -- 3th test, time elapsed 6.228166818618774 -- emperical power so far: 1.0
tensor(0.0021, device='cuda:1')
pval: 0.0010000000474974513 -- 4th test, time elapsed 7.11725115776062 -- emperical power so far: 1.0
tensor(0.0028, device='cuda:1')
pval: 0.0010000000474974513 -- 5th test, time elapsed 6.613569736480713 -- emperical power so far: 1.0
tensor(0.0028, device='cuda:1')
pval: 0.0010000000474974513 -- 6th test, time elapsed 6.322683095932007 -- emperical power so far: 1.0
tensor(0.0032, device='cuda:1')
pval: 0.0010000000474974513 -- 7th test, time elapsed 7.568333148956299 -- emperical power so far: 1.0
tensor(0.0016, device='cuda:1')
pval: 0.0010000000474974513 -- 8th test, time elapsed 7.355358362197876 -- emperical power so far: 1.0
tensor(0.0014, device='cuda:1')
pval: 0.0010000000474974513 -- 9th test, time elapsed 6.702131032943726 -- emperical power so far: 1.0
tensor(0.0027, device='cuda:1')
pval: 0.0010000000474974513 -- 10th test, time elapsed 7.696561813354492 -- emperical power so far: 1.0
tensor(0.0023, device='cuda:1')
pval: 0.0010000000474974513 -- 11th test, time elapsed 7.127293586730957 -- emperical power so far: 1.0
tensor(0.0026, device='cuda:1')
pval: 0.0010000000474974513 -- 12th test, time elapsed 6.4776599407196045 -- emperical power so far: 1.0
tensor(0.0031, device='cuda:1')
pval: 0.0010000000474974513 -- 13th test, time elapsed 6.3844218254089355 -- emperical power so far: 1.0
tensor(0.0024, device='cuda:1')
pval: 0.0010000000474974513 -- 14th test, time elapsed 6.4209864139556885 -- emperical power so far: 1.0
tensor(0.0027, device='cuda:1')
pval: 0.0010000000474974513 -- 15th test, time elapsed 6.769633531570435 -- emperical power so far: 1.0
tensor(0.0030, device='cuda:1')
pval: 0.0010000000474974513 -- 16th test, time elapsed 6.934649229049683 -- emperical power so far: 1.0
tensor(0.0017, device='cuda:1')
pval: 0.0010000000474974513 -- 17th test, time elapsed 6.191932916641235 -- emperical power so far: 1.0
tensor(0.0022, device='cuda:1')
pval: 0.0010000000474974513 -- 18th test, time elapsed 6.433789014816284 -- emperical power so far: 1.0
tensor(0.0019, device='cuda:1')
pval: 0.0010000000474974513 -- 19th test, time elapsed 6.6271984577178955 -- emperical power so far: 1.0
tensor(0.0016, device='cuda:1')
pval: 0.0010000000474974513 -- 20th test, time elapsed 6.338196277618408 -- emperical power so far: 1.0
tensor(0.0035, device='cuda:1')
pval: 0.0010000000474974513 -- 21th test, time elapsed 6.283958911895752 -- emperical power so far: 1.0
tensor(0.0020, device='cuda:1')
pval: 0.0010000000474974513 -- 22th test, time elapsed 6.872871398925781 -- emperical power so far: 1.0
tensor(0.0031, device='cuda:1')
pval: 0.0010000000474974513 -- 23th test, time elapsed 7.732474088668823 -- emperical power so far: 1.0
tensor(0.0033, device='cuda:1')
pval: 0.0010000000474974513 -- 24th test, time elapsed 6.261603116989136 -- emperical power so far: 1.0
tensor(0.0026, device='cuda:1')
pval: 0.0010000000474974513 -- 25th test, time elapsed 6.365773439407349 -- emperical power so far: 1.0
tensor(0.0021, device='cuda:1')
pval: 0.0010000000474974513 -- 26th test, time elapsed 6.242230653762817 -- emperical power so far: 1.0
tensor(0.0024, device='cuda:1')
pval: 0.0010000000474974513 -- 27th test, time elapsed 7.402313947677612 -- emperical power so far: 1.0
tensor(0.0022, device='cuda:1')
pval: 0.0010000000474974513 -- 28th test, time elapsed 8.024658441543579 -- emperical power so far: 1.0
tensor(0.0019, device='cuda:1')
pval: 0.0010000000474974513 -- 29th test, time elapsed 6.59505295753479 -- emperical power so far: 1.0
tensor(0.0021, device='cuda:1')
pval: 0.0010000000474974513 -- 30th test, time elapsed 6.221445798873901 -- emperical power so far: 1.0
tensor(0.0020, device='cuda:1')
pval: 0.0010000000474974513 -- 31th test, time elapsed 7.586892366409302 -- emperical power so far: 1.0
tensor(0.0020, device='cuda:1')
pval: 0.0010000000474974513 -- 32th test, time elapsed 6.429046392440796 -- emperical power so far: 1.0
tensor(0.0026, device='cuda:1')
pval: 0.0010000000474974513 -- 33th test, time elapsed 6.954631090164185 -- emperical power so far: 1.0
tensor(0.0020, device='cuda:1')
pval: 0.0010000000474974513 -- 34th test, time elapsed 7.737826347351074 -- emperical power so far: 1.0
tensor(0.0017, device='cuda:1')
pval: 0.0010000000474974513 -- 35th test, time elapsed 7.8656394481658936 -- emperical power so far: 1.0
tensor(0.0022, device='cuda:1')
pval: 0.0010000000474974513 -- 36th test, time elapsed 7.205065488815308 -- emperical power so far: 1.0
tensor(0.0035, device='cuda:1')
pval: 0.0010000000474974513 -- 37th test, time elapsed 6.348526477813721 -- emperical power so far: 1.0
tensor(0.0025, device='cuda:1')
pval: 0.0010000000474974513 -- 38th test, time elapsed 6.354131460189819 -- emperical power so far: 1.0
tensor(0.0018, device='cuda:1')
pval: 0.0010000000474974513 -- 39th test, time elapsed 7.108026504516602 -- emperical power so far: 1.0
tensor(0.0024, device='cuda:1')
pval: 0.0010000000474974513 -- 40th test, time elapsed 7.846166610717773 -- emperical power so far: 1.0
tensor(0.0036, device='cuda:1')
pval: 0.0010000000474974513 -- 41th test, time elapsed 6.464998483657837 -- emperical power so far: 1.0
tensor(0.0022, device='cuda:1')
pval: 0.0010000000474974513 -- 42th test, time elapsed 8.035853385925293 -- emperical power so far: 1.0
tensor(0.0019, device='cuda:1')
pval: 0.0010000000474974513 -- 43th test, time elapsed 7.475133895874023 -- emperical power so far: 1.0
tensor(0.0015, device='cuda:1')
pval: 0.0010000000474974513 -- 44th test, time elapsed 7.906671762466431 -- emperical power so far: 1.0
tensor(0.0030, device='cuda:1')
pval: 0.0010000000474974513 -- 45th test, time elapsed 7.658608913421631 -- emperical power so far: 1.0
tensor(0.0022, device='cuda:1')
pval: 0.0010000000474974513 -- 46th test, time elapsed 6.440710544586182 -- emperical power so far: 1.0
tensor(0.0023, device='cuda:1')
pval: 0.0010000000474974513 -- 47th test, time elapsed 6.418517351150513 -- emperical power so far: 1.0
tensor(0.0019, device='cuda:1')
pval: 0.0010000000474974513 -- 48th test, time elapsed 6.799790382385254 -- emperical power so far: 1.0
tensor(0.0017, device='cuda:1')
pval: 0.0010000000474974513 -- 49th test, time elapsed 6.498145580291748 -- emperical power so far: 1.0
tensor(0.0032, device='cuda:1')
pval: 0.0010000000474974513 -- 50th test, time elapsed 6.524860382080078 -- emperical power so far: 1.0
tensor(0.0017, device='cuda:1')
pval: 0.0010000000474974513 -- 51th test, time elapsed 7.96268105506897 -- emperical power so far: 1.0
tensor(0.0017, device='cuda:1')
pval: 0.0010000000474974513 -- 52th test, time elapsed 6.193194150924683 -- emperical power so far: 1.0
tensor(0.0023, device='cuda:1')
pval: 0.0010000000474974513 -- 53th test, time elapsed 7.34813666343689 -- emperical power so far: 1.0
tensor(0.0024, device='cuda:1')
pval: 0.0010000000474974513 -- 54th test, time elapsed 7.596907377243042 -- emperical power so far: 1.0
tensor(0.0027, device='cuda:1')
pval: 0.0010000000474974513 -- 55th test, time elapsed 6.451779365539551 -- emperical power so far: 1.0
tensor(0.0019, device='cuda:1')
pval: 0.0010000000474974513 -- 56th test, time elapsed 7.252278566360474 -- emperical power so far: 1.0
tensor(0.0030, device='cuda:1')
pval: 0.0010000000474974513 -- 57th test, time elapsed 8.134289264678955 -- emperical power so far: 1.0
tensor(0.0034, device='cuda:1')
pval: 0.0010000000474974513 -- 58th test, time elapsed 6.459285259246826 -- emperical power so far: 1.0
tensor(0.0022, device='cuda:1')
pval: 0.0010000000474974513 -- 59th test, time elapsed 7.479848384857178 -- emperical power so far: 1.0
tensor(0.0024, device='cuda:1')
pval: 0.0010000000474974513 -- 60th test, time elapsed 6.489112615585327 -- emperical power so far: 1.0
tensor(0.0025, device='cuda:1')
pval: 0.0010000000474974513 -- 61th test, time elapsed 7.481982469558716 -- emperical power so far: 1.0
tensor(0.0033, device='cuda:1')
pval: 0.0010000000474974513 -- 62th test, time elapsed 7.0659019947052 -- emperical power so far: 1.0
tensor(0.0032, device='cuda:1')
pval: 0.0010000000474974513 -- 63th test, time elapsed 7.819697380065918 -- emperical power so far: 1.0
tensor(0.0025, device='cuda:1')
pval: 0.0010000000474974513 -- 64th test, time elapsed 7.066044092178345 -- emperical power so far: 1.0
tensor(0.0026, device='cuda:1')
pval: 0.0010000000474974513 -- 65th test, time elapsed 7.0461647510528564 -- emperical power so far: 1.0
tensor(0.0018, device='cuda:1')
pval: 0.0010000000474974513 -- 66th test, time elapsed 6.29370641708374 -- emperical power so far: 1.0
tensor(0.0027, device='cuda:1')
pval: 0.0010000000474974513 -- 67th test, time elapsed 7.04034423828125 -- emperical power so far: 1.0
tensor(0.0029, device='cuda:1')
pval: 0.0010000000474974513 -- 68th test, time elapsed 7.04374098777771 -- emperical power so far: 1.0
tensor(0.0016, device='cuda:1')
pval: 0.0010000000474974513 -- 69th test, time elapsed 6.685961008071899 -- emperical power so far: 1.0
tensor(0.0024, device='cuda:1')
pval: 0.0010000000474974513 -- 70th test, time elapsed 7.965001821517944 -- emperical power so far: 1.0
tensor(0.0030, device='cuda:1')
pval: 0.0010000000474974513 -- 71th test, time elapsed 6.881191968917847 -- emperical power so far: 1.0
tensor(0.0016, device='cuda:1')
pval: 0.0010000000474974513 -- 72th test, time elapsed 6.464218854904175 -- emperical power so far: 1.0
tensor(0.0017, device='cuda:1')
pval: 0.0010000000474974513 -- 73th test, time elapsed 7.315959930419922 -- emperical power so far: 1.0
tensor(0.0030, device='cuda:1')
pval: 0.0010000000474974513 -- 74th test, time elapsed 6.491673707962036 -- emperical power so far: 1.0
tensor(0.0023, device='cuda:1')
pval: 0.0010000000474974513 -- 75th test, time elapsed 7.537043333053589 -- emperical power so far: 1.0
tensor(0.0019, device='cuda:1')
pval: 0.0010000000474974513 -- 76th test, time elapsed 7.893933534622192 -- emperical power so far: 1.0
tensor(0.0022, device='cuda:1')
pval: 0.0010000000474974513 -- 77th test, time elapsed 8.43930459022522 -- emperical power so far: 1.0
tensor(0.0029, device='cuda:1')
pval: 0.0010000000474974513 -- 78th test, time elapsed 7.918877601623535 -- emperical power so far: 1.0
tensor(0.0024, device='cuda:1')
pval: 0.0010000000474974513 -- 79th test, time elapsed 7.557815074920654 -- emperical power so far: 1.0
tensor(0.0029, device='cuda:1')
pval: 0.0010000000474974513 -- 80th test, time elapsed 6.698158502578735 -- emperical power so far: 1.0
tensor(0.0021, device='cuda:1')
pval: 0.0010000000474974513 -- 81th test, time elapsed 6.981606960296631 -- emperical power so far: 1.0
tensor(0.0030, device='cuda:1')
pval: 0.0010000000474974513 -- 82th test, time elapsed 7.791306018829346 -- emperical power so far: 1.0
tensor(0.0012, device='cuda:1')
pval: 0.0010000000474974513 -- 83th test, time elapsed 7.4689764976501465 -- emperical power so far: 1.0
tensor(0.0022, device='cuda:1')
pval: 0.0010000000474974513 -- 84th test, time elapsed 6.220294713973999 -- emperical power so far: 1.0
tensor(0.0017, device='cuda:1')
pval: 0.0010000000474974513 -- 85th test, time elapsed 6.268716812133789 -- emperical power so far: 1.0
tensor(0.0029, device='cuda:1')
pval: 0.0010000000474974513 -- 86th test, time elapsed 6.920452356338501 -- emperical power so far: 1.0
tensor(0.0021, device='cuda:1')
pval: 0.0010000000474974513 -- 87th test, time elapsed 8.339890718460083 -- emperical power so far: 1.0
tensor(0.0022, device='cuda:1')
pval: 0.0010000000474974513 -- 88th test, time elapsed 7.803732872009277 -- emperical power so far: 1.0
tensor(0.0020, device='cuda:1')
pval: 0.0010000000474974513 -- 89th test, time elapsed 6.296128273010254 -- emperical power so far: 1.0
tensor(0.0021, device='cuda:1')
pval: 0.0010000000474974513 -- 90th test, time elapsed 6.312382459640503 -- emperical power so far: 1.0
tensor(0.0020, device='cuda:1')
pval: 0.0010000000474974513 -- 91th test, time elapsed 6.740746736526489 -- emperical power so far: 1.0
tensor(0.0023, device='cuda:1')
pval: 0.0010000000474974513 -- 92th test, time elapsed 7.599601745605469 -- emperical power so far: 1.0
tensor(0.0021, device='cuda:1')
pval: 0.0010000000474974513 -- 93th test, time elapsed 7.98041296005249 -- emperical power so far: 1.0
tensor(0.0027, device='cuda:1')
pval: 0.0010000000474974513 -- 94th test, time elapsed 7.814593076705933 -- emperical power so far: 1.0
tensor(0.0025, device='cuda:1')
pval: 0.0010000000474974513 -- 95th test, time elapsed 8.824074268341064 -- emperical power so far: 1.0
tensor(0.0019, device='cuda:1')
pval: 0.0010000000474974513 -- 96th test, time elapsed 7.498446941375732 -- emperical power so far: 1.0
tensor(0.0030, device='cuda:1')
pval: 0.0010000000474974513 -- 97th test, time elapsed 7.444904565811157 -- emperical power so far: 1.0
tensor(0.0024, device='cuda:1')
pval: 0.0010000000474974513 -- 98th test, time elapsed 6.270013093948364 -- emperical power so far: 1.0
tensor(0.0023, device='cuda:1')
pval: 0.0010000000474974513 -- 99th test, time elapsed 6.303605079650879 -- emperical power so far: 1.0
tensor(0.0031, device='cuda:1')
pval: 0.0010000000474974513 -- 100th test, time elapsed 6.263450384140015 -- emperical power so far: 1.0
tensor(0.0021, device='cuda:1')
pval: 0.0010000000474974513 -- 101th test, time elapsed 6.192360162734985 -- emperical power so far: 1.0
tensor(0.0021, device='cuda:1')
pval: 0.0010000000474974513 -- 102th test, time elapsed 6.24724006652832 -- emperical power so far: 1.0
tensor(0.0020, device='cuda:1')
pval: 0.0010000000474974513 -- 103th test, time elapsed 7.017927169799805 -- emperical power so far: 1.0
tensor(0.0026, device='cuda:1')
pval: 0.0010000000474974513 -- 104th test, time elapsed 6.488054513931274 -- emperical power so far: 1.0
tensor(0.0020, device='cuda:1')
pval: 0.0010000000474974513 -- 105th test, time elapsed 6.737538576126099 -- emperical power so far: 1.0
tensor(0.0027, device='cuda:1')
pval: 0.0010000000474974513 -- 106th test, time elapsed 7.541071176528931 -- emperical power so far: 1.0
tensor(0.0025, device='cuda:1')
pval: 0.0010000000474974513 -- 107th test, time elapsed 7.640700340270996 -- emperical power so far: 1.0
tensor(0.0030, device='cuda:1')
pval: 0.0010000000474974513 -- 108th test, time elapsed 6.439948558807373 -- emperical power so far: 1.0
tensor(0.0025, device='cuda:1')
pval: 0.0010000000474974513 -- 109th test, time elapsed 7.178051948547363 -- emperical power so far: 1.0
tensor(0.0017, device='cuda:1')
pval: 0.0010000000474974513 -- 110th test, time elapsed 7.729348421096802 -- emperical power so far: 1.0
tensor(0.0037, device='cuda:1')
pval: 0.0010000000474974513 -- 111th test, time elapsed 6.412393808364868 -- emperical power so far: 1.0
tensor(0.0026, device='cuda:1')
pval: 0.0010000000474974513 -- 112th test, time elapsed 7.625701665878296 -- emperical power so far: 1.0
tensor(0.0024, device='cuda:1')
pval: 0.0010000000474974513 -- 113th test, time elapsed 6.345947504043579 -- emperical power so far: 1.0
tensor(0.0024, device='cuda:1')
pval: 0.0010000000474974513 -- 114th test, time elapsed 6.29861044883728 -- emperical power so far: 1.0
tensor(0.0025, device='cuda:1')
pval: 0.0010000000474974513 -- 115th test, time elapsed 7.694674015045166 -- emperical power so far: 1.0
tensor(0.0034, device='cuda:1')
pval: 0.0010000000474974513 -- 116th test, time elapsed 6.662513732910156 -- emperical power so far: 1.0
tensor(0.0019, device='cuda:1')
pval: 0.0010000000474974513 -- 117th test, time elapsed 6.4517786502838135 -- emperical power so far: 1.0
tensor(0.0019, device='cuda:1')
pval: 0.0010000000474974513 -- 118th test, time elapsed 7.051846742630005 -- emperical power so far: 1.0
tensor(0.0024, device='cuda:1')
pval: 0.0010000000474974513 -- 119th test, time elapsed 7.170217514038086 -- emperical power so far: 1.0
tensor(0.0022, device='cuda:1')
pval: 0.0010000000474974513 -- 120th test, time elapsed 7.048246145248413 -- emperical power so far: 1.0
tensor(0.0021, device='cuda:1')
pval: 0.0010000000474974513 -- 121th test, time elapsed 7.72169041633606 -- emperical power so far: 1.0
tensor(0.0018, device='cuda:1')
pval: 0.0010000000474974513 -- 122th test, time elapsed 6.240837574005127 -- emperical power so far: 1.0
